_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64db5d15ffbd07ec587bacb3,45787,3.2,2.9,3.0,2.6,2.6,"{'chatty_score': 2.89, 'safety_score': 3.05, 'punctuality_score': 2.5400000000000005, 'friendliness_score': 2.65, 'comfortibility_score': 2.8699999999999997}",10,3.05,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:16:03.660,2
64db5e2bffbd07ec587bbc87,49839,3.4,2.7,3.4,3.1,3.5,"{'chatty_score': 4.680000000000001, 'safety_score': 2.8699999999999997, 'punctuality_score': 3.3000000000000003, 'friendliness_score': 5.33, 'comfortibility_score': 2.83}",10,5.33,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:16:03.936,4
64db6519b4f06b54750bcb7a,145699,4.1,2.4,3.3,4.0,3.0,"{'chatty_score': 5.74, 'safety_score': 5.550000000000001, 'punctuality_score': 2.5200000000000005, 'friendliness_score': 8.1, 'comfortibility_score': 7.119999999999999}",15,8.1,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:16:04.232,4
64db5f78ffbd07ec587bcf94,54716,2.2,2.3,3.3,2.2,2.4,"{'chatty_score': 2.3400000000000003, 'safety_score': 3.5900000000000003, 'punctuality_score': 3.16, 'friendliness_score': 1.79, 'comfortibility_score': 4.15}",25,4.15,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:16:12.934,5
64db64bfb4f06b54750bc655,144382,4.3,3.0,3.5,4.0,3.0,"{'chatty_score': 5.86, 'safety_score': 2.6700000000000004, 'punctuality_score': 2.8800000000000003, 'friendliness_score': 3.21, 'comfortibility_score': 2.5599999999999996}",15,5.86,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:16:13.182,1
64db58ddffbd07ec587b6f49,30065,2.6,3.4,3.4,2.8,3.4,"{'chatty_score': 13.71, 'safety_score': 24.12, 'punctuality_score': 16.23, 'friendliness_score': 20.789999999999996, 'comfortibility_score': 23.610000000000003}",20,24.12,safety_score,2,6,"{'1': 'comfortibility_score', '2': 'safety_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'safety_score'}",2023-08-23 13:27:16.229,5
64db64a9b4f06b54750bc506,144047,2.4,3.7,2.3,2.2,3.6,"{'chatty_score': 1.6500000000000001, 'safety_score': 2.46, 'punctuality_score': 2.48, 'friendliness_score': 1.7, 'comfortibility_score': 2.5199999999999996}",20,2.5199999999999996,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:16:24.130,5
64db58ddffbd07ec587b6f4a,30066,3.6,4.1,4.0,3.3,3.8,"{'chatty_score': 30.939999999999998, 'safety_score': 19.590000000000003, 'punctuality_score': 10.149999999999999, 'friendliness_score': 27.89, 'comfortibility_score': 25.81}",10,30.939999999999998,chatty_score,1,6,"{'1': 'chatty_score', '2': 'friendliness_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score'}",2023-08-23 13:29:45.699,1
64db6498b4f06b54750bc416,143807,2.6,2.2,1.8,2.3,1.9,"{'chatty_score': 11.71, 'safety_score': 7.28, 'punctuality_score': 15.05, 'friendliness_score': 11.97, 'comfortibility_score': 6.250000000000001}",25,15.05,punctuality_score,3,3,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score'}",2023-08-20 07:16:56.368,3
64db58e2ffbd07ec587b6f84,30124,1.7,2.8,2.5,2.0,2.8,"{'chatty_score': 10.18, 'safety_score': 11.090000000000003, 'punctuality_score': 10.22, 'friendliness_score': 6.06, 'comfortibility_score': 9.84}",15,11.090000000000003,safety_score,2,5,"{'1': 'safety_score', '2': 'comfortibility_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-26 14:49:28.449,2
64db58e4ffbd07ec587b6fa0,30152,3.1,3.9,3.0,3.1,3.6,"{'chatty_score': 7.339999999999999, 'safety_score': 12.790000000000001, 'punctuality_score': 11.829999999999998, 'friendliness_score': 10.170000000000002, 'comfortibility_score': 10.510000000000002}",10,12.790000000000001,safety_score,2,6,"{'1': 'comfortibility_score', '2': 'safety_score', '3': 'safety_score', '4': 'punctuality_score', '5': 'safety_score', '6': 'safety_score'}",2023-08-26 19:30:46.802,2
64db58e5ffbd07ec587b6fb5,30173,3.7,3.8,3.0,3.1,3.4,"{'chatty_score': 8.170000000000002, 'safety_score': 10.910000000000002, 'punctuality_score': 10.13, 'friendliness_score': 9.629999999999999, 'comfortibility_score': 12.510000000000002}",15,12.510000000000002,comfortibility_score,5,6,"{'1': 'comfortibility_score', '2': 'punctuality_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-27 09:41:39.713,5
64db6470b4f06b54750bc1c9,143218,3.6,2.3,2.4,3.8,2.1,"{'chatty_score': 3.3600000000000003, 'safety_score': 2.16, 'punctuality_score': 3.24, 'friendliness_score': 3.32, 'comfortibility_score': 2.88}",20,3.3600000000000003,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:17:06.357,1
64db58dbffbd07ec587b6f2a,30034,3.7,3.6,3.3,3.0,2.7,"{'chatty_score': 62.96, 'safety_score': 45.620000000000005, 'punctuality_score': 45.42000000000001, 'friendliness_score': 66.92999999999998, 'comfortibility_score': 37.48}",30,66.92999999999998,friendliness_score,4,15,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'friendliness_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'friendliness_score', '12': 'friendliness_score', '13': 'friendliness_score', '14': 'friendliness_score', '15': 'friendliness_score'}",2023-08-30 12:39:16.416,4
64db5985ffbd07ec587b78e1,32521,3.8,2.7,3.6,3.2,3.5,"{'chatty_score': 1.29, 'safety_score': 0.41, 'punctuality_score': 0.5, 'friendliness_score': 0.6300000000000001, 'comfortibility_score': 0.0}",30,1.29,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:17:17.115,1
64db6892b4f06b54750bfe04,158637,3.9,4.7,4.4,3.6,4.5,"{'chatty_score': 3.6000000000000005, 'safety_score': 5.7, 'punctuality_score': 2.64, 'friendliness_score': 4.32, 'comfortibility_score': 1.5099999999999998}",10,5.7,safety_score,2,2,"{'1': 'friendliness_score', '2': 'safety_score'}",2023-08-20 07:17:29.216,4
64db5adbffbd07ec587b8c4e,37494,3.4,2.3,2.4,3.2,2.0,"{'chatty_score': 2.8499999999999996, 'safety_score': 2.0799999999999996, 'punctuality_score': 2.2, 'friendliness_score': 2.29, 'comfortibility_score': 1.47}",15,2.8499999999999996,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:17:28.864,1
64db5da5ffbd07ec587bb4eb,47891,4.0,2.4,3.7,3.4,2.9,"{'chatty_score': 5.539999999999999, 'safety_score': 3.77, 'punctuality_score': 4.97, 'friendliness_score': 6.65, 'comfortibility_score': 2.09}",10,6.65,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:17:40.956,4
64db5db6ffbd07ec587bb5d9,48129,4.5,3.4,4.0,4.1,3.2,"{'chatty_score': 4.459999999999999, 'safety_score': 7.49, 'punctuality_score': 5.029999999999999, 'friendliness_score': 5.640000000000001, 'comfortibility_score': 4.949999999999999}",15,7.49,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:17:41.227,2
64db688cb4f06b54750bfdb5,158558,2.1,3.0,2.6,2.2,3.1,"{'chatty_score': 14.2, 'safety_score': 12.16, 'punctuality_score': 9.829999999999998, 'friendliness_score': 15.840000000000002, 'comfortibility_score': 9.79}",10,15.840000000000002,friendliness_score,4,3,"{'1': 'safety_score', '2': 'friendliness_score', '3': 'friendliness_score'}",2023-08-20 07:18:06.252,4
64db5dbfffbd07ec587bb664,48268,3.4,2.7,3.1,3.0,2.2,"{'chatty_score': 4.74, 'safety_score': 3.49, 'punctuality_score': 4.33, 'friendliness_score': 4.75, 'comfortibility_score': 2.0700000000000003}",25,4.75,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:17:52.917,4
64db5eb6ffbd07ec587bc478,51872,4.5,3.9,4.6,4.1,3.5,"{'chatty_score': 4.180000000000001, 'safety_score': 3.9000000000000004, 'punctuality_score': 3.9700000000000006, 'friendliness_score': 3.2199999999999998, 'comfortibility_score': 2.17}",10,4.180000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:17:53.189,1
64db5e03ffbd07ec587bba46,49262,3.7,2.1,3.6,3.0,2.3,"{'chatty_score': 7.63, 'safety_score': 4.3999999999999995, 'punctuality_score': 2.56, 'friendliness_score': 7.06, 'comfortibility_score': 4.0}",30,7.63,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:18:05.365,1
64db5eddffbd07ec587bc6b9,52449,4.3,3.6,4.3,3.7,3.1,"{'chatty_score': 3.6900000000000004, 'safety_score': 2.5, 'punctuality_score': 3.47, 'friendliness_score': 4.26, 'comfortibility_score': 1.56}",20,4.26,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:18:05.643,4
64db5ff8ffbd07ec587bd6cd,56565,2.9,2.2,2.7,2.5,2.7,"{'chatty_score': 1.94, 'safety_score': 3.23, 'punctuality_score': 2.11, 'friendliness_score': 2.52, 'comfortibility_score': 3.0599999999999996}",10,3.23,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:18:16.618,2
64db6850b4f06b54750bfa4f,157688,1.9,2.6,2.3,2.5,2.8,"{'chatty_score': 7.790000000000001, 'safety_score': 6.79, 'punctuality_score': 7.3999999999999995, 'friendliness_score': 8.31, 'comfortibility_score': 5.84}",10,8.31,friendliness_score,4,3,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score'}",2023-08-20 09:55:08.044,4
64db6055ffbd07ec587bdc1f,57927,3.8,3.5,3.6,3.4,2.6,"{'chatty_score': 3.26, 'safety_score': 2.7699999999999996, 'punctuality_score': 2.4299999999999997, 'friendliness_score': 3.0200000000000005, 'comfortibility_score': 2.0}",20,3.26,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:18:27.521,1
64db5aefffbd07ec587b8d74,37788,3.5,3.4,3.6,3.1,2.6,"{'chatty_score': 2.6899999999999995, 'safety_score': 1.61, 'punctuality_score': 2.1, 'friendliness_score': 2.0999999999999996, 'comfortibility_score': 2.46}",15,2.6899999999999995,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:18:38.506,1
64db6817b4f06b54750bf713,156860,3.3,2.2,3.5,3.0,2.6,"{'chatty_score': 9.02, 'safety_score': 12.610000000000003, 'punctuality_score': 5.170000000000001, 'friendliness_score': 7.3100000000000005, 'comfortibility_score': 8.200000000000001}",30,12.610000000000003,safety_score,2,3,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'safety_score'}",2023-08-20 09:52:23.409,1
64db5b89ffbd07ec587b962f,40023,3.2,3.3,3.4,2.4,2.6,"{'chatty_score': 4.8, 'safety_score': 5.779999999999999, 'punctuality_score': 7.199999999999999, 'friendliness_score': 4.23, 'comfortibility_score': 6.08}",15,7.199999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:18:49.722,3
64db6813b4f06b54750bf6d4,156797,4.6,3.6,4.2,4.4,3.0,"{'chatty_score': 3.96, 'safety_score': 1.2799999999999998, 'punctuality_score': 2.96, 'friendliness_score': 4.03, 'comfortibility_score': 1.4100000000000001}",15,4.03,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:18:49.980,4
64db5bc8ffbd07ec587b99cb,40947,3.4,3.6,2.8,3.4,4.1,"{'chatty_score': 4.1, 'safety_score': 3.8199999999999994, 'punctuality_score': 1.4700000000000002, 'friendliness_score': 5.3100000000000005, 'comfortibility_score': 5.6}",15,5.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:19:01.362,5
64db59d8ffbd07ec587b7d8e,33718,2.5,2.2,1.8,2.4,2.6,"{'chatty_score': 4.06, 'safety_score': 2.73, 'punctuality_score': 2.2899999999999996, 'friendliness_score': 4.26, 'comfortibility_score': 2.26}",20,4.26,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:19:01.624,4
64db67cab4f06b54750bf2bc,155749,2.4,3.6,3.2,2.0,2.8,"{'chatty_score': 7.77, 'safety_score': 3.69, 'punctuality_score': 3.24, 'friendliness_score': 7.290000000000001, 'comfortibility_score': 4.17}",30,7.77,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:19:01.965,1
64db5d9affbd07ec587bb441,47721,3.4,4.4,4.2,2.8,3.9,"{'chatty_score': 2.94, 'safety_score': 5.039999999999999, 'punctuality_score': 3.56, 'friendliness_score': 3.7899999999999996, 'comfortibility_score': 3.25}",10,5.039999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:10.616,2
64db59e5ffbd07ec587b7e4c,33908,3.6,3.1,3.3,2.6,3.1,"{'chatty_score': 7.46, 'safety_score': 3.3200000000000003, 'punctuality_score': 5.23, 'friendliness_score': 8.82, 'comfortibility_score': 2.4}",20,8.82,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:19:10.875,4
64db68adb4f06b54750bff90,159033,3.7,3.5,3.4,2.9,3.7,"{'chatty_score': 14.799999999999999, 'safety_score': 14.479999999999999, 'punctuality_score': 9.890000000000002, 'friendliness_score': 22.78, 'comfortibility_score': 15.440000000000003}",15,22.78,friendliness_score,4,5,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score'}",2023-08-27 15:43:33.008,4
64db5e33ffbd07ec587bbcfe,49958,2.2,2.8,2.8,2.2,2.3,"{'chatty_score': 2.37, 'safety_score': 4.17, 'punctuality_score': 2.61, 'friendliness_score': 3.2700000000000005, 'comfortibility_score': 2.38}",10,4.17,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:20.143,2
64db5a18ffbd07ec587b8142,34666,3.0,3.7,3.8,2.7,4.0,"{'chatty_score': 2.74, 'safety_score': 5.629999999999999, 'punctuality_score': 2.21, 'friendliness_score': 2.0700000000000003, 'comfortibility_score': 3.76}",25,5.629999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:20.403,2
64db5e86ffbd07ec587bc1b5,51165,3.3,3.9,2.8,2.8,3.9,"{'chatty_score': 2.54, 'safety_score': 2.67, 'punctuality_score': 2.16, 'friendliness_score': 3.4600000000000004, 'comfortibility_score': 3.37}",25,3.4600000000000004,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:19:29.648,4
64db5b00ffbd07ec587b8e69,38033,3.6,3.2,3.2,4.0,3.3,"{'chatty_score': 2.41, 'safety_score': 3.59, 'punctuality_score': 1.6500000000000001, 'friendliness_score': 2.22, 'comfortibility_score': 2.8200000000000003}",15,3.59,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:29.910,2
64db5f81ffbd07ec587bd014,54844,3.0,4.0,2.5,3.0,3.8,"{'chatty_score': 2.68, 'safety_score': 3.8000000000000003, 'punctuality_score': 1.8499999999999999, 'friendliness_score': 3.2199999999999998, 'comfortibility_score': 3.04}",25,3.8000000000000003,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:39.824,2
64db5b3effbd07ec587b91ee,38934,2.0,3.5,2.7,2.5,3.8,"{'chatty_score': 7.699999999999999, 'safety_score': 6.630000000000001, 'punctuality_score': 2.44, 'friendliness_score': 7.779999999999999, 'comfortibility_score': 5.15}",20,7.779999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:19:40.088,4
64db5da6ffbd07ec587bb4ee,47894,4.4,3.5,3.5,4.3,3.3,"{'chatty_score': 3.5199999999999996, 'safety_score': 5.58, 'punctuality_score': 1.9500000000000002, 'friendliness_score': 4.92, 'comfortibility_score': 2.4800000000000004}",20,5.58,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:49.075,2
64db68a8b4f06b54750bff48,158961,3.4,3.3,3.3,2.5,2.6,"{'chatty_score': 3.2699999999999996, 'safety_score': 5.57, 'punctuality_score': 3.62, 'friendliness_score': 3.0799999999999996, 'comfortibility_score': 3.24}",25,5.57,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-20 07:19:58.482,2
64db5eb2ffbd07ec587bc44a,51826,2.7,3.1,2.4,3.4,3.8,"{'chatty_score': 2.4699999999999998, 'safety_score': 3.5, 'punctuality_score': 1.08, 'friendliness_score': 2.19, 'comfortibility_score': 3.0300000000000002}",30,3.5,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:19:58.134,2
64db5f2effbd07ec587bcb5f,53639,2.9,3.5,2.8,3.7,3.0,"{'chatty_score': 3.5999999999999996, 'safety_score': 2.9200000000000004, 'punctuality_score': 1.3, 'friendliness_score': 3.58, 'comfortibility_score': 2.5599999999999996}",10,3.5999999999999996,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:06.723,1
64db6864b4f06b54750bfb73,157980,4.3,4.1,4.1,4.5,3.7,"{'chatty_score': 7.960000000000001, 'safety_score': 5.000000000000001, 'punctuality_score': 2.9500000000000006, 'friendliness_score': 6.840000000000001, 'comfortibility_score': 3.19}",25,7.960000000000001,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-20 07:20:15.458,1
64db5f2fffbd07ec587bcb6c,53652,2.2,3.4,2.7,2.1,3.6,"{'chatty_score': 3.1100000000000003, 'safety_score': 1.18, 'punctuality_score': 0.8899999999999999, 'friendliness_score': 3.0199999999999996, 'comfortibility_score': 2.8600000000000003}",20,3.1100000000000003,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:15.111,1
64db5fd2ffbd07ec587bd4a8,56016,2.4,3.3,2.5,2.5,3.4,"{'chatty_score': 3.6799999999999997, 'safety_score': 2.71, 'punctuality_score': 1.11, 'friendliness_score': 5.16, 'comfortibility_score': 4.8}",10,5.16,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:20:23.745,4
64db67e5b4f06b54750bf436,156127,4.0,4.5,4.4,4.4,4.7,"{'chatty_score': 2.7, 'safety_score': 3.57, 'punctuality_score': 1.8, 'friendliness_score': 2.5300000000000002, 'comfortibility_score': 1.9799999999999998}",25,3.57,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:24.002,2
64db603bffbd07ec587bdaab,57555,3.4,3.3,2.7,3.1,2.4,"{'chatty_score': 7.0, 'safety_score': 5.89, 'punctuality_score': 4.800000000000001, 'friendliness_score': 4.68, 'comfortibility_score': 6.33}",25,7.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:33.318,1
64db5b2dffbd07ec587b90f5,38685,2.5,3.0,2.0,2.6,2.4,"{'chatty_score': 4.640000000000001, 'safety_score': 8.019999999999998, 'punctuality_score': 3.7600000000000002, 'friendliness_score': 3.25, 'comfortibility_score': 3.7699999999999996}",25,8.019999999999998,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:33.579,2
64db67c8b4f06b54750bf296,155711,3.7,2.8,3.8,3.2,2.7,"{'chatty_score': 5.11, 'safety_score': 7.5, 'punctuality_score': 4.36, 'friendliness_score': 4.5, 'comfortibility_score': 4.43}",10,7.5,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:33.882,2
64db58dbffbd07ec587b6f2c,30036,2.0,2.9,2.8,2.4,2.7,"{'chatty_score': 30.76, 'safety_score': 55.32999999999999, 'punctuality_score': 34.0, 'friendliness_score': 29.52, 'comfortibility_score': 54.94000000000002}",10,55.32999999999999,safety_score,2,13,"{'1': 'chatty_score', '2': 'comfortibility_score', '3': 'safety_score', '4': 'comfortibility_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score', '11': 'safety_score', '12': 'safety_score', '13': 'safety_score'}",2023-08-30 13:22:04.040,2
64db6080ffbd07ec587bdea2,58570,2.9,3.4,2.5,2.3,2.8,"{'chatty_score': 9.56, 'safety_score': 2.99, 'punctuality_score': 5.64, 'friendliness_score': 7.79, 'comfortibility_score': 3.89}",15,9.56,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:42.656,1
64db5a2fffbd07ec587b8288,34992,3.5,3.8,4.1,4.1,4.2,"{'chatty_score': 2.85, 'safety_score': 3.32, 'punctuality_score': 2.88, 'friendliness_score': 2.35, 'comfortibility_score': 4.4}",30,4.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:20:42.916,5
64db66ecb4f06b54750be620,152521,4.5,3.2,4.0,4.5,3.6,"{'chatty_score': 7.9399999999999995, 'safety_score': 7.580000000000001, 'punctuality_score': 4.35, 'friendliness_score': 5.65, 'comfortibility_score': 7.8999999999999995}",10,7.9399999999999995,chatty_score,1,2,"{'1': 'comfortibility_score', '2': 'chatty_score'}",2023-08-20 07:20:53.035,5
64db5e0dffbd07ec587bbad5,49405,3.8,3.6,3.9,3.9,2.9,"{'chatty_score': 6.8, 'safety_score': 5.260000000000001, 'punctuality_score': 5.6, 'friendliness_score': 5.51, 'comfortibility_score': 4.279999999999999}",30,6.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:52.332,1
64db5a06ffbd07ec587b8030,34392,2.6,2.7,2.8,2.2,3.0,"{'chatty_score': 3.65, 'safety_score': 6.680000000000001, 'punctuality_score': 5.18, 'friendliness_score': 3.56, 'comfortibility_score': 6.089999999999999}",25,6.680000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:52.591,2
64db6044ffbd07ec587bdb2b,57683,3.9,3.5,3.9,4.0,3.5,"{'chatty_score': 2.2399999999999998, 'safety_score': 4.02, 'punctuality_score': 2.9699999999999998, 'friendliness_score': 1.05, 'comfortibility_score': 1.9}",30,4.02,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:01.707,2
64db66bdb4f06b54750be37b,151844,3.6,2.9,3.9,2.9,2.9,"{'chatty_score': 4.890000000000001, 'safety_score': 4.28, 'punctuality_score': 6.180000000000001, 'friendliness_score': 2.4299999999999997, 'comfortibility_score': 3.7}",15,6.180000000000001,punctuality_score,3,2,"{'1': 'punctuality_score', '2': 'punctuality_score'}",2023-08-20 07:21:10.882,3
64db60ddffbd07ec587be3f4,59932,3.1,3.7,3.8,2.9,3.5,"{'chatty_score': 1.44, 'safety_score': 4.81, 'punctuality_score': 1.9500000000000002, 'friendliness_score': 1.4, 'comfortibility_score': 3.38}",20,4.81,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:10.535,2
64db5d6dffbd07ec587bb1af,47063,2.9,2.3,2.8,2.9,2.0,"{'chatty_score': 1.17, 'safety_score': 3.5600000000000005, 'punctuality_score': 1.4400000000000002, 'friendliness_score': 0.9100000000000001, 'comfortibility_score': 2.66}",25,3.5600000000000005,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:18.537,2
