_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64e891974b6b0cea4cd2786c,13699,1.7,1.9,2.5,1.8,1.7,"{'chatty_score': 4.8100000000000005, 'safety_score': 6.4, 'punctuality_score': 5.71, 'friendliness_score': 5.210000000000001, 'comfortibility_score': 4.9}",20,6.4,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:49:03.009,2
64e886514b6b0cea4cd243a0,183,3.7,2.7,3.7,4.2,3.4,"{'chatty_score': 22.500000000000004, 'safety_score': 27.800000000000004, 'punctuality_score': 19.349999999999998, 'friendliness_score': 25.560000000000002, 'comfortibility_score': 23.22}",25,27.800000000000004,safety_score,2,7,"{'1': 'safety_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'safety_score', '7': 'safety_score'}",2023-08-26 12:47:49.072,4
64e886554b6b0cea4cd243b3,202,2.9,2.5,3.5,3.6,2.6,"{'chatty_score': 26.78, 'safety_score': 24.4, 'punctuality_score': 25.889999999999997, 'friendliness_score': 30.99, 'comfortibility_score': 22.090000000000003}",15,30.99,friendliness_score,4,7,"{'1': 'comfortibility_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'friendliness_score', '7': 'friendliness_score'}",2023-08-26 13:53:18.615,3
64e886624b6b0cea4cd243e9,256,3.4,4.0,4.1,4.1,4.2,"{'chatty_score': 36.42, 'safety_score': 31.33, 'punctuality_score': 25.96, 'friendliness_score': 28.8, 'comfortibility_score': 30.74}",10,36.42,chatty_score,1,6,"{'1': 'comfortibility_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'chatty_score', '6': 'chatty_score'}",2023-08-26 17:02:01.904,2
64e886354b6b0cea4cd24324,59,4.4,3.9,4.0,4.1,4.3,"{'chatty_score': 10.57, 'safety_score': 10.67, 'punctuality_score': 13.34, 'friendliness_score': 11.59, 'comfortibility_score': 8.509999999999998}",20,13.34,punctuality_score,3,5,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-25 19:50:44.595,3
64e886ee4b6b0cea4cd24653,874,3.1,3.0,2.9,3.4,3.4,"{'chatty_score': 0.37, 'safety_score': 0.9500000000000002, 'punctuality_score': 0.0, 'friendliness_score': 0.44000000000000006, 'comfortibility_score': 1.2800000000000002}",15,1.2800000000000002,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:49:51.159,5
64e8a063a2cae17a1e271e0f,112295,2.6,3.9,3.0,3.0,3.6,"{'chatty_score': 31.109999999999996, 'safety_score': 48.069999999999986, 'punctuality_score': 45.300000000000004, 'friendliness_score': 35.83, 'comfortibility_score': 37.35}",20,48.069999999999986,safety_score,2,16,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'punctuality_score', '10': 'punctuality_score', '11': 'safety_score', '12': 'safety_score', '13': 'safety_score', '14': 'safety_score', '15': 'safety_score', '16': 'safety_score'}",2023-08-26 17:52:29.027,2
64e889904b6b0cea4cd251e4,3835,3.6,3.7,4.0,3.9,3.3,"{'chatty_score': 0.95, 'safety_score': 1.59, 'punctuality_score': 0.13, 'friendliness_score': 1.0299999999999998, 'comfortibility_score': 1.48}",10,1.59,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:50:04.319,2
64e88a8a4b6b0cea4cd25634,4939,3.3,3.7,3.0,3.6,3.4,"{'chatty_score': 1.17, 'safety_score': 1.56, 'punctuality_score': 1.71, 'friendliness_score': 1.33, 'comfortibility_score': 1.1800000000000002}",20,1.71,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 19:50:17.898,3
64e88aaa4b6b0cea4cd256be,5077,3.3,2.6,3.6,3.2,2.4,"{'chatty_score': 2.8599999999999994, 'safety_score': 2.8, 'punctuality_score': 2.6800000000000006, 'friendliness_score': 1.8399999999999999, 'comfortibility_score': 2.4299999999999997}",10,2.8599999999999994,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:50:30.976,1
64e88bde4b6b0cea4cd25c42,6489,3.6,3.6,4.1,3.3,4.0,"{'chatty_score': 3.06, 'safety_score': 3.8899999999999997, 'punctuality_score': 2.8600000000000003, 'friendliness_score': 2.8600000000000003, 'comfortibility_score': 2.98}",10,3.8899999999999997,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:50:45.212,2
64e886354b6b0cea4cd24325,60,3.5,3.8,3.0,2.8,3.7,"{'chatty_score': 18.78, 'safety_score': 32.129999999999995, 'punctuality_score': 18.43, 'friendliness_score': 18.36, 'comfortibility_score': 29.580000000000002}",30,32.129999999999995,safety_score,2,5,"{'1': 'punctuality_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-25 19:52:17.427,2
64e88b674b6b0cea4cd259fe,5909,2.5,3.2,2.5,2.2,2.7,"{'chatty_score': 3.2600000000000002, 'safety_score': 4.66, 'punctuality_score': 6.4399999999999995, 'friendliness_score': 4.14, 'comfortibility_score': 2.27}",10,6.4399999999999995,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 19:51:12.627,3
64e889794b6b0cea4cd2517e,3733,2.9,4.0,3.0,3.5,3.8,"{'chatty_score': 1.04, 'safety_score': 2.7399999999999998, 'punctuality_score': 4.29, 'friendliness_score': 1.08, 'comfortibility_score': 1.26}",30,4.29,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 19:51:13.326,3
64e8a1e3a2cae17a1e27256f,114183,3.6,2.5,2.4,3.9,2.7,"{'chatty_score': 132.1400000000001, 'safety_score': 146.80999999999997, 'punctuality_score': 119.08000000000001, 'friendliness_score': 121.88999999999992, 'comfortibility_score': 135.0300000000001}",30,146.80999999999997,safety_score,2,32,"{'1': 'punctuality_score', '2': 'safety_score', '3': 'punctuality_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score', '11': 'chatty_score', '12': 'comfortibility_score', '13': 'safety_score', '14': 'safety_score', '15': 'safety_score', '16': 'safety_score', '17': 'safety_score', '18': 'safety_score', '19': 'safety_score', '20': 'safety_score', '21': 'safety_score', '22': 'chatty_score', '23': 'safety_score', '24': 'safety_score', '25': 'safety_score', '26': 'safety_score', '27': 'safety_score', '28': 'safety_score', '29': 'safety_score', '30': 'safety_score', '31': 'safety_score', '32': 'safety_score'}",2023-08-26 17:14:38.492,2
64e88dc64b6b0cea4cd265a6,8893,4.0,3.9,3.1,4.2,4.1,"{'chatty_score': 2.91, 'safety_score': 5.51, 'punctuality_score': 3.96, 'friendliness_score': 2.46, 'comfortibility_score': 5.16}",15,5.51,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:51:28.329,2
64e886dc4b6b0cea4cd24603,794,2.7,1.8,2.2,2.3,1.8,"{'chatty_score': 2.3200000000000003, 'safety_score': 2.99, 'punctuality_score': 3.62, 'friendliness_score': 2.62, 'comfortibility_score': 2.2800000000000002}",25,3.62,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 19:51:29.021,3
64e8900e4b6b0cea4cd270da,11761,3.4,3.0,3.1,3.2,3.3,"{'chatty_score': 1.9600000000000002, 'safety_score': 6.12, 'punctuality_score': 3.6, 'friendliness_score': 2.9000000000000004, 'comfortibility_score': 4.26}",30,6.12,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:51:44.248,2
64e887194b6b0cea4cd24711,1064,2.5,1.6,2.5,2.9,1.7,"{'chatty_score': 2.26, 'safety_score': 2.2199999999999998, 'punctuality_score': 3.1799999999999997, 'friendliness_score': 1.73, 'comfortibility_score': 1.7600000000000002}",30,3.1799999999999997,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 19:51:44.959,3
64e891754b6b0cea4cd277c8,13535,2.1,3.0,2.1,2.2,3.1,"{'chatty_score': 2.9400000000000004, 'safety_score': 5.9799999999999995, 'punctuality_score': 4.72, 'friendliness_score': 1.66, 'comfortibility_score': 4.17}",15,5.9799999999999995,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:52:00.250,2
64e887284b6b0cea4cd2474e,1125,3.9,2.4,3.3,4.2,2.9,"{'chatty_score': 2.71, 'safety_score': 3.63, 'punctuality_score': 3.4400000000000004, 'friendliness_score': 2.04, 'comfortibility_score': 5.34}",30,5.34,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:52:00.953,5
64e891e94b6b0cea4cd27a00,14103,3.4,3.7,3.3,2.5,3.0,"{'chatty_score': 3.13, 'safety_score': 5.83, 'punctuality_score': 3.08, 'friendliness_score': 3.32, 'comfortibility_score': 5.04}",25,5.83,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:52:18.147,2
64e888364b6b0cea4cd24bf1,2312,1.9,2.4,1.7,1.7,2.7,"{'chatty_score': 8.47, 'safety_score': 5.58, 'punctuality_score': 3.1999999999999997, 'friendliness_score': 5.21, 'comfortibility_score': 5.75}",10,8.47,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:52:18.843,1
64e886354b6b0cea4cd24326,61,4.1,3.5,4.0,3.3,3.1,"{'chatty_score': 21.94, 'safety_score': 18.029999999999998, 'punctuality_score': 21.040000000000003, 'friendliness_score': 16.2, 'comfortibility_score': 15.55}",25,21.94,chatty_score,1,5,"{'1': 'punctuality_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-25 19:53:48.059,1
64e890064b6b0cea4cd270b2,11721,3.6,3.5,2.6,3.6,3.1,"{'chatty_score': 0.8800000000000001, 'safety_score': 0.48000000000000004, 'punctuality_score': 1.7100000000000002, 'friendliness_score': 2.13, 'comfortibility_score': 0.0}",20,2.13,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:52:45.152,4
64e8a133a2cae17a1e27220a,113314,2.7,3.5,3.7,3.0,3.0,"{'chatty_score': 41.830000000000005, 'safety_score': 42.010000000000005, 'punctuality_score': 35.37, 'friendliness_score': 36.58, 'comfortibility_score': 40.11000000000001}",25,42.010000000000005,safety_score,2,15,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'chatty_score', '4': 'safety_score', '5': 'safety_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score', '11': 'safety_score', '12': 'safety_score', '13': 'safety_score', '14': 'safety_score', '15': 'safety_score'}",2023-08-26 17:28:02.997,2
64e888414b6b0cea4cd24c24,2363,3.3,3.2,3.9,4.0,3.8,"{'chatty_score': 1.46, 'safety_score': 0.52, 'punctuality_score': 1.21, 'friendliness_score': 1.76, 'comfortibility_score': 0.84}",10,1.76,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:53:00.632,4
64e88b314b6b0cea4cd2590e,5669,3.1,2.9,3.6,3.3,3.3,"{'chatty_score': 2.84, 'safety_score': 1.62, 'punctuality_score': 2.38, 'friendliness_score': 2.54, 'comfortibility_score': 3.05}",10,3.05,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:53:16.610,5
64e88b604b6b0cea4cd259dd,5876,3.0,3.4,3.9,2.4,2.7,"{'chatty_score': 4.0, 'safety_score': 5.34, 'punctuality_score': 3.68, 'friendliness_score': 5.700000000000001, 'comfortibility_score': 5.94}",15,5.94,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:53:32.486,5
64e88d2c4b6b0cea4cd262b2,8137,3.1,2.9,2.1,2.7,2.4,"{'chatty_score': 2.46, 'safety_score': 3.75, 'punctuality_score': 2.9400000000000004, 'friendliness_score': 3.24, 'comfortibility_score': 4.220000000000001}",25,4.220000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:53:48.740,5
64e886364b6b0cea4cd24327,62,2.2,3.2,2.3,2.4,2.9,"{'chatty_score': 27.849999999999998, 'safety_score': 28.790000000000003, 'punctuality_score': 33.42, 'friendliness_score': 21.89, 'comfortibility_score': 30.13}",25,33.42,punctuality_score,3,6,"{'2': 'safety_score', '3': 'chatty_score', '4': 'safety_score', '5': 'punctuality_score', '6': 'punctuality_score'}",2023-08-25 19:55:18.705,2
64e888214b6b0cea4cd24b94,2219,2.5,3.6,2.6,2.5,3.5,"{'chatty_score': 5.32, 'safety_score': 6.58, 'punctuality_score': 2.18, 'friendliness_score': 5.040000000000001, 'comfortibility_score': 4.59}",30,6.58,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:54:15.245,2
64e8a1e6a2cae17a1e27257c,114196,2.4,2.4,2.0,2.1,2.6,"{'chatty_score': 43.84, 'safety_score': 42.8, 'punctuality_score': 36.31999999999999, 'friendliness_score': 48.86, 'comfortibility_score': 49.21}",25,49.21,comfortibility_score,5,11,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'friendliness_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'comfortibility_score', '11': 'comfortibility_score'}",2023-08-26 12:12:09.015,2
64e88a144b6b0cea4cd2542c,4419,2.5,2.6,2.4,2.6,2.0,"{'chatty_score': 5.54, 'safety_score': 2.26, 'punctuality_score': 2.9299999999999997, 'friendliness_score': 6.66, 'comfortibility_score': 2.45}",10,6.66,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:54:29.657,4
64e88ba64b6b0cea4cd25b30,6215,1.9,3.3,2.3,1.7,2.5,"{'chatty_score': 3.21, 'safety_score': 4.9, 'punctuality_score': 1.6500000000000001, 'friendliness_score': 4.109999999999999, 'comfortibility_score': 4.94}",30,4.94,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:54:30.377,5
64e88bc84b6b0cea4cd25bd5,6380,2.3,3.7,2.7,2.1,3.6,"{'chatty_score': 4.73, 'safety_score': 4.5200000000000005, 'punctuality_score': 4.1899999999999995, 'friendliness_score': 3.42, 'comfortibility_score': 5.300000000000001}",20,5.300000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:54:45.863,5
64e890834b6b0cea4cd2731a,12337,2.8,3.3,2.3,3.1,3.5,"{'chatty_score': 4.43, 'safety_score': 7.369999999999999, 'punctuality_score': 6.119999999999999, 'friendliness_score': 3.73, 'comfortibility_score': 5.69}",15,7.369999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:54:46.570,2
64e890b04b6b0cea4cd273f7,12558,2.7,3.4,2.9,2.7,3.3,"{'chatty_score': 7.75, 'safety_score': 7.84, 'punctuality_score': 9.34, 'friendliness_score': 7.0200000000000005, 'comfortibility_score': 9.43}",10,9.43,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 19:55:02.010,5
64e891a24b6b0cea4cd278a5,13756,3.0,3.3,2.4,2.5,3.4,"{'chatty_score': 5.15, 'safety_score': 5.54, 'punctuality_score': 2.64, 'friendliness_score': 4.41, 'comfortibility_score': 4.640000000000001}",20,5.54,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:55:02.719,2
64e892314b6b0cea4cd27b62,14457,4.0,3.7,4.3,4.1,2.9,"{'chatty_score': 4.35, 'safety_score': 3.41, 'punctuality_score': 3.25, 'friendliness_score': 4.34, 'comfortibility_score': 3.6000000000000005}",15,4.35,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:55:19.418,1
64e8864d4b6b0cea4cd24390,167,3.4,3.8,3.2,3.5,3.8,"{'chatty_score': 32.370000000000005, 'safety_score': 26.080000000000002, 'punctuality_score': 23.950000000000003, 'friendliness_score': 33.67, 'comfortibility_score': 30.72}",10,33.67,friendliness_score,4,7,"{'1': 'chatty_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score'}",2023-08-26 12:12:04.274,4
64e886364b6b0cea4cd24328,63,2.9,2.7,3.6,2.4,2.6,"{'chatty_score': 16.950000000000003, 'safety_score': 23.590000000000003, 'punctuality_score': 17.200000000000003, 'friendliness_score': 19.46, 'comfortibility_score': 21.310000000000002}",10,23.590000000000003,safety_score,2,5,"{'1': 'friendliness_score', '2': 'punctuality_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-25 19:56:49.614,2
64e888394b6b0cea4cd24bfe,2325,3.5,3.2,4.0,3.2,2.5,"{'chatty_score': 3.79, 'safety_score': 2.96, 'punctuality_score': 3.24, 'friendliness_score': 3.46, 'comfortibility_score': 2.8200000000000003}",25,3.79,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:55:44.975,1
64e88a664b6b0cea4cd25593,4778,2.5,3.6,3.1,3.4,3.7,"{'chatty_score': 4.59, 'safety_score': 4.2299999999999995, 'punctuality_score': 4.800000000000001, 'friendliness_score': 5.34, 'comfortibility_score': 3.7199999999999998}",20,5.34,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:55:45.681,4
64e8a1eca2cae17a1e27259c,114228,2.9,3.8,2.7,2.9,3.8,"{'chatty_score': 47.95000000000001, 'safety_score': 38.93000000000001, 'punctuality_score': 40.839999999999996, 'friendliness_score': 41.24, 'comfortibility_score': 34.39}",20,47.95000000000001,chatty_score,1,10,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score'}",2023-08-26 14:20:41.924,4
64e88fde4b6b0cea4cd26fec,11523,3.8,3.1,3.6,2.9,2.4,"{'chatty_score': 2.4400000000000004, 'safety_score': 3.9600000000000004, 'punctuality_score': 3.7800000000000002, 'friendliness_score': 3.08, 'comfortibility_score': 3.7199999999999998}",30,3.9600000000000004,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:55:59.276,2
64e887024b6b0cea4cd246a8,959,2.4,3.0,3.1,2.7,2.7,"{'chatty_score': 5.820000000000001, 'safety_score': 4.04, 'punctuality_score': 4.9, 'friendliness_score': 5.640000000000001, 'comfortibility_score': 2.65}",15,5.820000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:55:59.976,1
64e88bf04b6b0cea4cd25c9c,6579,3.5,3.9,2.7,2.9,3.5,"{'chatty_score': 4.21, 'safety_score': 4.34, 'punctuality_score': 2.72, 'friendliness_score': 4.76, 'comfortibility_score': 3.8}",15,4.76,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:56:14.990,4
64e8863f4b6b0cea4cd24350,103,2.7,2.4,3.3,2.3,2.1,"{'chatty_score': 39.43000000000001, 'safety_score': 36.830000000000005, 'punctuality_score': 44.0, 'friendliness_score': 53.440000000000005, 'comfortibility_score': 42.01}",10,53.440000000000005,friendliness_score,4,9,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'punctuality_score', '8': 'friendliness_score', '9': 'friendliness_score'}",2023-08-26 05:35:41.973,4
64e88d5e4b6b0cea4cd263a9,8384,3.7,2.5,2.9,3.5,2.9,"{'chatty_score': 4.94, 'safety_score': 5.08, 'punctuality_score': 3.95, 'friendliness_score': 7.790000000000001, 'comfortibility_score': 2.9800000000000004}",10,7.790000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:56:32.167,4
64e886444b6b0cea4cd24367,126,3.8,3.6,4.1,4.1,4.0,"{'chatty_score': 37.4, 'safety_score': 39.45, 'punctuality_score': 41.31, 'friendliness_score': 36.93, 'comfortibility_score': 38.75}",20,41.31,punctuality_score,3,7,"{'1': 'safety_score', '2': 'punctuality_score', '3': 'comfortibility_score', '4': 'safety_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score'}",2023-08-26 09:04:15.761,3
64e88fc14b6b0cea4cd26f5e,11381,3.5,2.5,2.5,2.9,2.3,"{'chatty_score': 6.280000000000001, 'safety_score': 6.540000000000001, 'punctuality_score': 4.21, 'friendliness_score': 8.5, 'comfortibility_score': 3.94}",15,8.5,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 19:56:50.321,4
64e886474b6b0cea4cd24375,140,2.6,3.9,4.0,3.1,4.0,"{'chatty_score': 19.09, 'safety_score': 15.379999999999999, 'punctuality_score': 18.51, 'friendliness_score': 20.139999999999997, 'comfortibility_score': 15.79}",10,20.139999999999997,friendliness_score,4,7,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'friendliness_score', '7': 'friendliness_score'}",2023-08-26 10:54:35.400,3
64e886364b6b0cea4cd24329,64,4.3,3.3,4.2,3.9,2.8,"{'chatty_score': 38.19999999999999, 'safety_score': 32.550000000000004, 'punctuality_score': 29.380000000000003, 'friendliness_score': 34.580000000000005, 'comfortibility_score': 33.49}",15,38.19999999999999,chatty_score,1,8,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score'}",2023-08-25 19:59:50.319,1
64e8916f4b6b0cea4cd277a9,13504,2.4,1.7,1.7,2.1,2.0,"{'chatty_score': 7.589999999999999, 'safety_score': 2.68, 'punctuality_score': 1.11, 'friendliness_score': 3.7, 'comfortibility_score': 1.25}",15,7.589999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 19:57:28.112,1
64e88cd44b6b0cea4cd260ff,7702,4.4,2.6,4.1,4.5,2.9,"{'chatty_score': 2.98, 'safety_score': 4.93, 'punctuality_score': 0.9400000000000001, 'friendliness_score': 1.9200000000000002, 'comfortibility_score': 2.46}",20,4.93,safety_score,2,1,{'1': 'safety_score'},2023-08-25 19:57:28.816,2
64e8a245a2cae17a1e272751,114665,3.7,4.3,3.2,3.0,4.1,"{'chatty_score': 78.13000000000004, 'safety_score': 62.81999999999998, 'punctuality_score': 62.760000000000005, 'friendliness_score': 74.41999999999999, 'comfortibility_score': 63.88999999999999}",25,78.13000000000004,chatty_score,1,16,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'friendliness_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'friendliness_score', '12': 'friendliness_score', '13': 'friendliness_score', '14': 'chatty_score', '15': 'chatty_score', '16': 'chatty_score'}",2023-08-25 21:09:30.325,1
