_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp
64db5d98ffbd07ec587bb42a,47698,3.5,4.5,3.9,3.9,4.6,"{'chatty_score': 4.130000000000001, 'safety_score': 2.31, 'punctuality_score': 1.14, 'friendliness_score': 3.6, 'comfortibility_score': 3.2100000000000004}",20,4.130000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 13:42:02.449
64db6750b4f06b54750bebc7,153968,2.3,3.2,3.2,2.5,3.7,"{'chatty_score': 2.9000000000000004, 'safety_score': 8.96, 'punctuality_score': 1.3800000000000001, 'friendliness_score': 3.3, 'comfortibility_score': 6.390000000000001}",15,8.96,safety_score,2,1,{'1': 'safety_score'},2023-08-18 13:42:02.953
64db5c11ffbd07ec587b9ded,42005,2.4,3.8,3.4,2.4,3.4,"{'chatty_score': 4.68, 'safety_score': 3.13, 'punctuality_score': 3.05, 'friendliness_score': 5.14, 'comfortibility_score': 3.5}",15,5.14,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 13:45:49.211
64db58fdffbd07ec587b711a,30530,3.6,2.6,3.1,3.1,3.4,"{'chatty_score': 1.94, 'safety_score': 5.02, 'punctuality_score': 4.35, 'friendliness_score': 2.92, 'comfortibility_score': 2.76}",25,5.02,safety_score,2,1,{'1': 'safety_score'},2023-08-18 13:45:49.698
64db67f1b4f06b54750bf4e8,156305,3.1,1.9,2.9,2.4,2.2,"{'chatty_score': 5.4, 'safety_score': 5.53, 'punctuality_score': 5.83, 'friendliness_score': 4.6, 'comfortibility_score': 5.51}",15,5.83,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-18 13:45:50.274
64db5eaeffbd07ec587bc40f,51767,2.7,1.9,3.4,3.2,1.9,"{'chatty_score': 3.650000000000001, 'safety_score': 5.109999999999999, 'punctuality_score': 3.04, 'friendliness_score': 3.2, 'comfortibility_score': 3.83}",15,5.109999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-18 13:53:57.034
64db58dbffbd07ec587b6f1e,30022,3.9,2.2,2.7,3.8,2.4,"{'chatty_score': 38.08000000000001, 'safety_score': 24.680000000000003, 'punctuality_score': 30.550000000000004, 'friendliness_score': 25.889999999999997, 'comfortibility_score': 33.95}",25,38.08000000000001,chatty_score,1,10,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score'}",2023-08-19 18:20:16.733
64db6317b4f06b54750bae1a,138179,3.9,3.2,3.1,3.8,2.9,"{'chatty_score': 4.24, 'safety_score': 2.3600000000000003, 'punctuality_score': 1.76, 'friendliness_score': 3.1899999999999995, 'comfortibility_score': 1.9300000000000002}",25,4.24,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 13:53:58.182
64db58ddffbd07ec587b6f46,30062,4.2,3.9,3.0,4.4,3.9,"{'chatty_score': 4.5600000000000005, 'safety_score': 5.55, 'punctuality_score': 3.1000000000000005, 'friendliness_score': 6.8100000000000005, 'comfortibility_score': 6.050000000000001}",30,6.8100000000000005,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 13:56:08.235
64db58daffbd07ec587b6f1b,30019,3.2,2.8,3.6,2.7,3.6,"{'chatty_score': 70.54999999999997, 'safety_score': 58.07, 'punctuality_score': 67.57000000000001, 'friendliness_score': 65.14, 'comfortibility_score': 51.40000000000001}",20,70.54999999999997,chatty_score,1,20,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'safety_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score', '12': 'chatty_score', '13': 'chatty_score', '14': 'chatty_score', '15': 'chatty_score', '16': 'chatty_score', '17': 'chatty_score', '18': 'chatty_score', '19': 'chatty_score', '20': 'chatty_score'}",2023-08-19 17:52:22.119
64db5915ffbd07ec587b7272,30874,4.1,4.0,4.4,3.7,4.3,"{'chatty_score': 5.5200000000000005, 'safety_score': 10.700000000000001, 'punctuality_score': 7.6, 'friendliness_score': 3.5500000000000003, 'comfortibility_score': 8.370000000000001}",15,10.700000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-18 13:59:24.843
64db58e7ffbd07ec587b6fd8,30208,4.0,3.1,3.7,4.2,2.6,"{'chatty_score': 8.04, 'safety_score': 8.78, 'punctuality_score': 8.47, 'friendliness_score': 4.65, 'comfortibility_score': 7.8100000000000005}",25,8.78,safety_score,2,1,{'1': 'safety_score'},2023-08-18 13:59:25.373
64db65c2b4f06b54750bd524,148173,2.2,1.3,1.8,1.7,1.4,"{'chatty_score': 13.62, 'safety_score': 2.69, 'punctuality_score': 8.47, 'friendliness_score': 6.85, 'comfortibility_score': 4.1}",30,13.62,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 13:59:25.944
64db5fd3ffbd07ec587bd4b9,56033,2.2,2.5,2.3,3.0,2.8,"{'chatty_score': 3.06, 'safety_score': 3.4200000000000004, 'punctuality_score': 4.8, 'friendliness_score': 3.6, 'comfortibility_score': 2.79}",15,4.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-18 13:59:54.125
64db660ab4f06b54750bd943,149228,3.8,4.0,4.0,4.3,4.2,"{'chatty_score': 5.859999999999999, 'safety_score': 3.920000000000001, 'punctuality_score': 2.0300000000000002, 'friendliness_score': 4.21, 'comfortibility_score': 2.4099999999999997}",10,5.859999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 13:59:54.658
64db595cffbd07ec587b767c,31908,4.2,2.2,3.4,4.3,2.7,"{'chatty_score': 1.75, 'safety_score': 0.8, 'punctuality_score': 1.9000000000000001, 'friendliness_score': 1.96, 'comfortibility_score': 1.3}",25,1.96,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:02:51.957
64db64e4b4f06b54750bc871,144922,2.9,3.6,2.4,2.5,3.2,"{'chatty_score': 5.7, 'safety_score': 7.63, 'punctuality_score': 6.6, 'friendliness_score': 5.340000000000001, 'comfortibility_score': 6.210000000000001}",10,7.63,safety_score,2,2,"{'1': 'chatty_score', '2': 'safety_score'}",2023-08-18 14:13:31.231
64db58ecffbd07ec587b7014,30268,4.0,4.3,4.4,4.0,4.3,"{'chatty_score': 3.4200000000000004, 'safety_score': 1.9000000000000004, 'punctuality_score': 3.6799999999999997, 'friendliness_score': 3.92, 'comfortibility_score': 3.3}",15,3.92,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:10:21.442
64db5933ffbd07ec587b7424,31308,4.2,3.0,3.7,4.1,3.7,"{'chatty_score': 3.0, 'safety_score': 1.02, 'punctuality_score': 1.8699999999999999, 'friendliness_score': 4.8, 'comfortibility_score': 0.9000000000000001}",20,4.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:13:30.587
64db58f5ffbd07ec587b709d,30405,4.3,3.6,4.0,4.0,2.9,"{'chatty_score': 2.4699999999999998, 'safety_score': 3.0700000000000003, 'punctuality_score': 3.0599999999999996, 'friendliness_score': 2.42, 'comfortibility_score': 3.03}",25,3.0700000000000003,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:19:10.965
64db58e6ffbd07ec587b6fc0,30184,2.9,2.5,3.4,3.6,2.7,"{'chatty_score': 4.0600000000000005, 'safety_score': 2.3700000000000006, 'punctuality_score': 3.2600000000000002, 'friendliness_score': 2.6700000000000004, 'comfortibility_score': 1.34}",30,4.0600000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:19:11.451
64db67ddb4f06b54750bf3c6,156015,3.0,3.5,4.0,2.9,3.1,"{'chatty_score': 2.8600000000000003, 'safety_score': 2.35, 'punctuality_score': 4.37, 'friendliness_score': 2.8, 'comfortibility_score': 3.6399999999999997}",25,4.37,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-18 14:19:11.991
64db58f0ffbd07ec587b704f,30327,4.2,3.2,3.4,4.1,2.7,"{'chatty_score': 4.96, 'safety_score': 3.7800000000000002, 'punctuality_score': 2.62, 'friendliness_score': 3.3400000000000003, 'comfortibility_score': 3.7}",30,4.96,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:24:42.511
64db66e8b4f06b54750be5df,152456,3.8,3.7,3.4,3.2,4.0,"{'chatty_score': 2.96, 'safety_score': 3.77, 'punctuality_score': 1.68, 'friendliness_score': 3.36, 'comfortibility_score': 3.76}",30,3.77,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:24:42.980
64db5945ffbd07ec587b752d,31573,2.9,2.6,2.9,2.7,3.1,"{'chatty_score': 3.92, 'safety_score': 2.9400000000000004, 'punctuality_score': 1.38, 'friendliness_score': 8.7, 'comfortibility_score': 5.22}",25,8.7,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:31:39.136
64db649fb4f06b54750bc482,143915,3.5,3.6,3.7,3.5,2.9,"{'chatty_score': 4.92, 'safety_score': 2.85, 'punctuality_score': 2.4, 'friendliness_score': 4.7, 'comfortibility_score': 2.97}",15,4.92,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:31:39.587
64db58deffbd07ec587b6f53,30075,2.6,3.3,2.2,2.6,2.6,"{'chatty_score': 3.5700000000000003, 'safety_score': 6.300000000000001, 'punctuality_score': 2.5, 'friendliness_score': 2.7199999999999998, 'comfortibility_score': 4.79}",25,6.300000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:37:04.312
64db58daffbd07ec587b6f16,30014,2.2,2.9,2.4,2.5,3.4,"{'chatty_score': 79.63000000000001, 'safety_score': 86.77999999999997, 'punctuality_score': 71.71000000000002, 'friendliness_score': 93.27999999999999, 'comfortibility_score': 88.09999999999998}",20,93.27999999999999,friendliness_score,4,25,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'comfortibility_score', '11': 'safety_score', '12': 'safety_score', '13': 'safety_score', '14': 'safety_score', '15': 'safety_score', '16': 'friendliness_score', '17': 'friendliness_score', '18': 'comfortibility_score', '19': 'comfortibility_score', '20': 'comfortibility_score', '21': 'comfortibility_score', '22': 'comfortibility_score', '23': 'comfortibility_score', '24': 'friendliness_score', '25': 'friendliness_score'}",2023-08-19 08:52:34.349
64db5d1affbd07ec587bacf8,45856,2.4,3.0,3.5,2.4,3.7,"{'chatty_score': 4.420000000000001, 'safety_score': 11.07, 'punctuality_score': 11.02, 'friendliness_score': 7.28, 'comfortibility_score': 8.11}",10,11.07,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:46:15.507
64db5d04ffbd07ec587babbe,45542,3.5,4.0,3.0,2.7,3.8,"{'chatty_score': 2.0100000000000002, 'safety_score': 7.05, 'punctuality_score': 4.48, 'friendliness_score': 3.0, 'comfortibility_score': 6.539999999999999}",20,7.05,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:46:16.039
64db6295b4f06b54750ba6b5,136286,2.3,2.0,2.3,2.0,2.1,"{'chatty_score': 17.169999999999998, 'safety_score': 12.61, 'punctuality_score': 9.670000000000002, 'friendliness_score': 21.29, 'comfortibility_score': 18.099999999999998}",10,21.29,friendliness_score,4,4,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'friendliness_score', '4': 'friendliness_score'}",2023-08-19 09:53:38.879
64db5e9fffbd07ec587bc326,51534,3.3,3.7,3.3,2.6,2.9,"{'chatty_score': 4.640000000000001, 'safety_score': 6.579999999999999, 'punctuality_score': 5.970000000000001, 'friendliness_score': 3.95, 'comfortibility_score': 5.17}",15,6.579999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:47:05.369
64db60fab4f06b54750b8f44,130285,3.8,3.2,3.8,3.4,2.7,"{'chatty_score': 4.57, 'safety_score': 5.159999999999999, 'punctuality_score': 4.3999999999999995, 'friendliness_score': 2.5, 'comfortibility_score': 2.4000000000000004}",20,5.159999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:47:05.850
64db5d86ffbd07ec587bb320,47432,3.7,3.7,2.9,3.1,3.6,"{'chatty_score': 4.15, 'safety_score': 3.99, 'punctuality_score': 5.11, 'friendliness_score': 5.799999999999999, 'comfortibility_score': 3.47}",15,5.799999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:47:52.077
64db607dffbd07ec587bde75,58525,2.6,2.8,2.8,2.2,2.1,"{'chatty_score': 3.26, 'safety_score': 7.3100000000000005, 'punctuality_score': 5.27, 'friendliness_score': 5.199999999999999, 'comfortibility_score': 7.989999999999999}",15,7.989999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-18 14:47:52.615
64db5affffbd07ec587b8e56,38014,1.7,3.7,2.2,2.1,3.7,"{'chatty_score': 2.8499999999999996, 'safety_score': 3.4, 'punctuality_score': 3.58, 'friendliness_score': 3.06, 'comfortibility_score': 3.38}",20,3.58,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-18 14:48:08.187
64db61f6b4f06b54750b9db4,133981,4.4,3.7,3.8,4.4,3.3,"{'chatty_score': 3.0700000000000003, 'safety_score': 7.76, 'punctuality_score': 5.120000000000001, 'friendliness_score': 2.8000000000000003, 'comfortibility_score': 6.3500000000000005}",10,7.76,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-18 14:55:57.109
64db5c7bffbd07ec587ba3e9,43537,4.0,4.0,3.7,3.6,3.4,"{'chatty_score': 2.49, 'safety_score': 3.75, 'punctuality_score': 4.04, 'friendliness_score': 4.32, 'comfortibility_score': 4.91}",30,4.91,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-18 14:49:19.590
64db5cd0ffbd07ec587ba8cb,44787,2.6,3.2,3.0,3.0,2.8,"{'chatty_score': 2.58, 'safety_score': 5.85, 'punctuality_score': 8.9, 'friendliness_score': 6.38, 'comfortibility_score': 10.620000000000001}",10,10.620000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-18 14:49:20.123
64db6309b4f06b54750bad52,137979,2.2,1.8,2.6,2.8,2.1,"{'chatty_score': 1.4900000000000002, 'safety_score': 5.48, 'punctuality_score': 5.199999999999999, 'friendliness_score': 2.66, 'comfortibility_score': 3.06}",30,5.48,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:49:20.695
64db5c15ffbd07ec587b9e2b,42067,3.8,3.2,2.5,3.5,2.6,"{'chatty_score': 6.24, 'safety_score': 6.4399999999999995, 'punctuality_score': 5.220000000000001, 'friendliness_score': 9.58, 'comfortibility_score': 6.26}",30,9.58,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:51:05.549
64db5f8affbd07ec587bd09a,54978,3.9,4.1,3.1,4.2,4.0,"{'chatty_score': 9.239999999999998, 'safety_score': 9.110000000000001, 'punctuality_score': 8.110000000000001, 'friendliness_score': 11.0, 'comfortibility_score': 10.68}",30,11.0,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-18 14:51:06.108
64db6877b4f06b54750bfc84,158253,3.0,2.5,2.8,3.3,2.5,"{'chatty_score': 5.96, 'safety_score': 4.86, 'punctuality_score': 5.36, 'friendliness_score': 5.28, 'comfortibility_score': 4.11}",10,5.96,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:51:06.664
64db607bffbd07ec587bde57,58495,3.6,2.9,3.2,3.8,3.3,"{'chatty_score': 3.9800000000000004, 'safety_score': 6.08, 'punctuality_score': 3.5, 'friendliness_score': 3.33, 'comfortibility_score': 5.960000000000001}",30,6.08,safety_score,2,1,{'1': 'safety_score'},2023-08-18 14:53:10.716
64db5b64ffbd07ec587b9413,39483,1.8,3.6,2.4,2.0,3.2,"{'chatty_score': 6.040000000000001, 'safety_score': 10.420000000000002, 'punctuality_score': 5.73, 'friendliness_score': 7.579999999999999, 'comfortibility_score': 11.719999999999999}",25,11.719999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-18 14:53:11.281
64db630eb4f06b54750bada0,138057,2.6,3.5,2.8,3.5,3.2,"{'chatty_score': 6.92, 'safety_score': 4.68, 'punctuality_score': 6.29, 'friendliness_score': 4.59, 'comfortibility_score': 4.869999999999999}",20,6.92,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:53:11.911
64db5d93ffbd07ec587bb3dd,47621,3.8,3.8,2.9,3.5,3.7,"{'chatty_score': 4.94, 'safety_score': 3.35, 'punctuality_score': 3.37, 'friendliness_score': 4.86, 'comfortibility_score': 4.12}",10,4.94,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:55:56.600
64db5d54ffbd07ec587bb04d,46709,1.4,2.1,1.7,1.5,2.7,"{'chatty_score': 4.47, 'safety_score': 2.49, 'punctuality_score': 3.5, 'friendliness_score': 4.0, 'comfortibility_score': 2.52}",15,4.47,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:57:42.233
64db6395b4f06b54750bb53e,140007,1.8,3.3,2.1,2.2,2.6,"{'chatty_score': 5.07, 'safety_score': 2.5900000000000003, 'punctuality_score': 2.02, 'friendliness_score': 4.12, 'comfortibility_score': 3.31}",25,5.07,chatty_score,1,1,{'1': 'chatty_score'},2023-08-18 14:57:42.619
64db5949ffbd07ec587b7571,31641,2.5,3.6,3.2,2.2,3.2,"{'chatty_score': 2.45, 'safety_score': 2.79, 'punctuality_score': 2.15, 'friendliness_score': 2.16, 'comfortibility_score': 1.8399999999999999}",10,2.79,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:22:18.422
64db653bb4f06b54750bcd6a,146195,3.5,3.2,3.5,2.5,2.3,"{'chatty_score': 2.99, 'safety_score': 3.81, 'punctuality_score': 2.52, 'friendliness_score': 3.4800000000000004, 'comfortibility_score': 3.04}",20,3.81,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:22:18.846
64db5c3cffbd07ec587ba050,42616,2.9,3.8,2.5,2.9,3.7,"{'chatty_score': 3.1, 'safety_score': 6.459999999999999, 'punctuality_score': 3.46, 'friendliness_score': 3.45, 'comfortibility_score': 3.6200000000000006}",30,6.459999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:23:17.748
64db5eaaffbd07ec587bc3ce,51702,3.3,3.3,3.1,2.7,3.1,"{'chatty_score': 4.69, 'safety_score': 5.0, 'punctuality_score': 3.89, 'friendliness_score': 2.76, 'comfortibility_score': 3.5300000000000002}",15,5.0,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:23:18.247
64db6129b4f06b54750b91ec,130965,3.6,2.3,2.3,3.8,3.1,"{'chatty_score': 11.399999999999999, 'safety_score': 14.539999999999997, 'punctuality_score': 15.059999999999999, 'friendliness_score': 10.18, 'comfortibility_score': 8.940000000000003}",20,15.059999999999999,punctuality_score,3,2,"{'1': 'safety_score', '2': 'punctuality_score'}",2023-08-19 08:37:41.850
64db5cddffbd07ec587ba988,44976,4.5,4.2,3.6,4.4,4.0,"{'chatty_score': 2.82, 'safety_score': 3.5800000000000005, 'punctuality_score': 1.71, 'friendliness_score': 2.19, 'comfortibility_score': 4.54}",30,4.54,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 08:23:33.117
64db639ab4f06b54750bb58d,140086,3.4,3.8,4.1,2.9,3.8,"{'chatty_score': 6.069999999999999, 'safety_score': 11.290000000000003, 'punctuality_score': 4.4, 'friendliness_score': 5.68, 'comfortibility_score': 8.879999999999999}",15,11.290000000000003,safety_score,2,3,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score'}",2023-08-19 08:40:34.304
64db5aeaffbd07ec587b8d2e,37718,2.2,2.8,1.9,3.0,2.7,"{'chatty_score': 2.9200000000000004, 'safety_score': 3.3600000000000003, 'punctuality_score': 2.58, 'friendliness_score': 3.3, 'comfortibility_score': 3.04}",10,3.3600000000000003,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:24:12.756
64db65a4b4f06b54750bd367,147728,4.0,4.3,4.1,3.2,4.0,"{'chatty_score': 1.14, 'safety_score': 2.72, 'punctuality_score': 2.0, 'friendliness_score': 0.84, 'comfortibility_score': 2.38}",10,2.72,safety_score,2,1,{'1': 'safety_score'},2023-08-19 08:24:13.177
64db5cd7ffbd07ec587ba924,44876,2.7,3.0,2.7,2.9,2.9,"{'chatty_score': 3.78, 'safety_score': 2.2800000000000002, 'punctuality_score': 2.8899999999999997, 'friendliness_score': 2.86, 'comfortibility_score': 2.66}",20,3.78,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 08:24:55.218
64db5bc7ffbd07ec587b99c2,40938,2.5,4.3,3.8,2.9,3.9,"{'chatty_score': 4.79, 'safety_score': 1.9700000000000002, 'punctuality_score': 3.87, 'friendliness_score': 4.199999999999999, 'comfortibility_score': 2.32}",15,4.79,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 08:25:04.973
64db6100b4f06b54750b8fa7,130384,4.3,3.9,3.9,4.4,3.5,"{'chatty_score': 11.19, 'safety_score': 6.489999999999999, 'punctuality_score': 5.619999999999999, 'friendliness_score': 12.729999999999999, 'comfortibility_score': 7.520000000000001}",30,12.729999999999999,friendliness_score,4,3,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'friendliness_score'}",2023-08-19 08:38:02.374
64db5cdaffbd07ec587ba956,44926,4.2,2.8,3.0,4.2,2.3,"{'chatty_score': 3.2199999999999998, 'safety_score': 1.6099999999999999, 'punctuality_score': 3.12, 'friendliness_score': 3.5199999999999996, 'comfortibility_score': 1.86}",10,3.5199999999999996,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 08:33:08.182
64db5fd2ffbd07ec587bd4a5,56013,3.5,3.5,3.2,3.9,3.2,"{'chatty_score': 3.7499999999999996, 'safety_score': 3.09, 'punctuality_score': 2.75, 'friendliness_score': 2.25, 'comfortibility_score': 2.34}",10,3.7499999999999996,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 08:36:57.155
64db5946ffbd07ec587b753f,31591,4.0,3.7,4.1,3.6,4.2,"{'chatty_score': 3.73, 'safety_score': 3.11, 'punctuality_score': 5.9399999999999995, 'friendliness_score': 2.69, 'comfortibility_score': 5.08}",25,5.9399999999999995,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 08:36:57.583
64db6896b4f06b54750bfe49,158706,2.7,2.8,3.2,3.5,3.5,"{'chatty_score': 3.7299999999999995, 'safety_score': 4.03, 'punctuality_score': 7.880000000000001, 'friendliness_score': 4.08, 'comfortibility_score': 7.120000000000001}",15,7.880000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 08:36:58.066
